"content","date","good_ID","good_name","commentTags","replyCount","score","userLevelId","userProvince","user_ID","user_name","score1","score2","score3","score4","score5"
外形外观外形美观实用的大方中规中矩冷暖效果制冷效果很好静音效果几乎没啥声音声音小产品特色物美价廉值得物超所值还会再次购买,2024-06-26 11:38:02,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,山东,20994717157,我***伏,2000,200,500,1000,500000
安装很快速度很快静音很好功率大小挺好的试机开了好一会app显示用电量送货安装时间都很准时会提前预约上门时间,2024-06-18 13:37:43,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,浙江,20955531640,j***9,2000,200,500,1000,500000
网络双排神机手机控制很方便声音也很轻各项功能都很实用美的美居和华凌智联都能控制风力上下左右还有一键防直吹都不错买一个京东的换新质保坏了可以换新机,2024-06-26 21:28:22,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,上海,20997297005,o***3,2000,200,500,1000,500000
空调颜值高特别省电一晚上十个小时不到2度电目前用了一段时间噪音很小防直吹很不错手机app可以控制蓝牙nfc都可以控制&hellip,2024-06-19 22:17:32,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,湖北,20964778438,哈***维,2000,200,500,1000,500000
京东快递很快而且仓库会提前通知618买的没想到一天就到达了比预期还提早了两天师傅上门安装的也很快安装很好正好夏天开的多一点很省电制冷很快5-10分钟就冷下来了长期开也就3小时一度电,2024-07-02 10:07:48,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,山东,21017866825,小***_,2000,200,500,1000,500000
外形外观白加金配色造型简约冷暖效果试了强力制冷模式风力大风量足送货时效大促期间送货师傅按预约时间22点送达安装时效拨打了安装电话很快有安装师傅对接服务质量安装师傅主动客户沟通抽真空按15分钟标准执行,2024-06-16 13:31:55,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,新疆,20944589363,j***9,2000,200,500,1000,500000
华凌n8he1pro空调的外观设计简约时尚白色机身搭配流线型设计完美融入各种家居风格制冷效果出色快速降温让室内始终保持舒适温度安装服务专业高效安装师傅细心周到确保了空调的稳定运行总体而言这是一款性价比极高的空调产品,2024-06-16 12:23:11,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,江西,20944272501,B***c,2000,200,500,1000,500000
到货了非常凉快颜色也很正做工也很精细值得购买安装师傅非常认真负责抽真空时间也是按照标准流程规范收费合理,2024-06-16 11:52:10,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,山西,20944116046,j***r,2000,200,500,1000,500000
安装迅速外观漂亮制冷迅速遥控方便安装完后屋里很快就凉快了app和遥控器双重控制很方便不错的选择好空调很棒,2024-06-18 19:23:52,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,江苏,20957456554,看***买,2000,200,500,1000,500000
终于还是买了华凌神机安装师傅很负责抽真空抽了15分钟接铜管收费100没有隐形消费总体比较满意,2024-06-26 10:18:38,100041625567,大1.5匹一级能效35HE1,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,四川,20994375842,最***王,2000,200,500,1000,500000
安装师傅非常专业并携带了防护设备在安装过程中他们实地查看了如何正确安装外机空调的制冷效果良好晚上使用时噪音很小防直吹功能也很不错整体使用体验很好,2024-06-19 20:24:10,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,江西,20964143330,d***h,2000,200,500,1000,500000
华凌空调神机的使用体验非常出色它的智能化功能让我的生活变得更加便捷只需简单的语音指令就能控制空调的开关温度调节等同时它的节能效果也非常明显相比我之前使用的其他品牌空调华凌的这款产品在保持舒适度的同时能效比更高更加环保总体来说我对这款华凌空调神机的表现非常满意并会向亲朋好友推荐安装服务也非常满意,2024-06-19 13:25:51,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,辽宁,20961864601,S***N,2000,200,500,1000,500000
华凌神机安装师傅特别好真空抽的时间超长还有nfc贴风量大加大导风板制冷快耗电量待测安装费用明码标价没有多余费用,2024-06-25 10:24:17,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,黑龙江,20990182142,希***继,2000,200,500,1000,500000
空调安装好了真的非常棒性价比高颜值高看着舒服送货后安装及时师付也非常热情专业开机制冷快声音小控制方便节能省电非常适合房间里面,2024-07-02 19:09:05,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,广东,21019779387,l***1,2000,200,500,1000,500000
外形外观美的华凌空调外观简洁高端大气上档次冷暖效果空调制冷和制热效果不错速度非常快静音效果运行时声音很小静音效果不错节能效果买的是一级能效产品比较省电,2024-06-16 10:53:50,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,辽宁,20943544023,8***1,2000,200,500,1000,500000
华凌的老粉了去年买的he1用的非常好制冷速度贼快风量贼大静音效果完全ok今年趁618赶紧入手了he1Pro性价比高颜值一如既往的帅气售后服务也很好第一次给我派的安装师傅乱收费后来和官方反映了一下今天马上安排技术更好的师傅来安装安装费还省了150整体非常满意可以闭眼入,2024-06-25 18:48:30,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,0,山西,20992276114,j***s,2000,200,500,1000,500000
华凌空调第一次用风大音轻制冷效果好不到两千神机之名当之无愧喜欢的不要犹豫包你满意还有手机控制的功能还能查到耗电量省电是真的,2024-07-02 19:01:01,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,江苏,21019752492,大***d,2000,200,500,1000,500000
不愧是华凌神机性价比之王外观简洁好看一键防直吹高频制冷静音舒适配送和安装服务也满意推荐,2024-06-26 22:20:48,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,四川,20997506361,9***g,2000,200,500,1000,500000
机器外观线条简洁流畅美观大方工作时比较安静效果不错安装师傅技术专业服务周到总之家人很满意,2024-06-18 07:56:34,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,江苏,20953319670,l***e,2000,200,500,1000,500000
华凌空调是一款性价比较高的空调产品以其稳定的性能和出色的制冷效果赢得了众多消费者的喜爱这款空调外观设计简洁大方易于融入各种家居风格使用过程中它的噪音控制得相当好几乎不影响日常生活和休息此外华凌空调的节能表现也十分突出为用户节约了不少电费开支总的来说华凌空调是一个值得推荐的家电品牌适合追求高性价比的消费者选择,2024-06-19 09:17:45,100041625567,大1.5匹一级能效【爆款】HE1Pro,制冷给力|美观大方|反应迅速|外观漂亮|安装成功|超级省电|超强静音|功能合理|工艺精美|易于操控|风大马力足|配件齐全|夏季必备,0,5,201,河南,20959952247,切***瓜,2000,200,500,1000,500000
客服很好每一次问都耐心解答物流也很快物流师傅也很好每一方面都做的很到位安装师傅也很好约定时间安装每一处都做的很好～,2024-06-05 16:00:27,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,广东,20895338950,i***a,4,0,0,0,200
当天下单次日就收到货了客服态度很好整体不错还没使用安装师傅主动联系约定安装时间安装快服务态度好,2024-07-01 10:00:33,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,103,北京,21013865061,w***g,4,0,0,0,200
送货速度快安装速度快服务很好师傅很贴心点赞,2024-05-10 10:20:38,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,广东,20786083432,j***z,4,0,0,0,200
安装师傅服务到位很满意,2024-05-21 19:18:24,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,北京,20831655779,清***3,4,0,0,0,200
非常好安装师傅也很好,2024-06-26 20:12:44,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,山西,20996999990,j***o,4,0,0,0,200
还不错哦物流很快安装师傅服务态度很好值得购买,2024-07-03 15:05:15,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,新疆,21022705635,j***v,4,0,0,0,200
安装师傅很专业安装速度快服务态度好,2024-07-12 19:18:29,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,广西,21055984777,韦***福,4,0,0,0,200
物美价廉安装快服务周到收费合理,2024-06-27 14:22:30,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,陕西,20999711755,大***万,4,0,0,0,200
安装很及时效果好,2024-07-05 21:22:56,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,重庆,21031435115,j***f,4,0,0,0,200
很不错制冷效果很好下次继续购买外形外观时尚冷暖效果好静音效果静音,2024-07-12 20:07:57,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,云南,21056133204,c***3,4,0,0,0,200
物超所值商品设计完美外观也很高大上让人爱不释手客服更是热情的没话说这次购物很满意,2024-06-06 16:47:19,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,天津,20900289973,u***r,4,0,0,0,200
师傅安装非常满意走的时候还把卫生打扫好给安装师傅点赞,2024-05-26 07:47:53,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,新疆,20849492159,j***v,4,0,0,0,200
空调外观漂亮美观大方安装师傅很认真的安装很专业动作熟练师傅辛苦了,2024-06-14 12:39:25,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,北京,20934671149,诚***诚,4,0,0,0,200
安装师傅很快安装师傅很专业安装很好安装师傅技术娴熟我很满意,2024-06-08 20:34:17,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,海外,20910362878,j***1,4,0,0,0,200
安装服务好收费合理安装速度快很专业,2024-06-21 19:40:06,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,辽宁,20973874392,7***4,4,0,0,0,200
安装师傅非常专业空调效果也很好很满意,2024-06-03 08:48:24,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,江苏,20883547827,u***s,4,0,0,0,200
上门安装的师傅很专业安装及时,2024-06-05 13:54:37,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,北京,20894680257,h***g,4,0,0,0,200
安装很好物流送的很快效率很高,2024-07-09 18:50:45,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,海外,21044667002,T***L,4,0,0,0,200
师傅安装服务质量很优秀点赞,2024-07-11 16:21:12,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,江苏,21051890599,j***a,4,0,0,0,200
空调质量很一般外观太难看了而且做工粗糙客服服务态度极差强烈建议大家慎重购买,2021-06-14 13:55:32,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,2,1,0,#,15805394273,f***V,4,0,0,0,200
安装小哥很专业很省心,2024-07-06 20:14:32,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,福建,21034467735,j***1,4,0,0,0,200
外观大气耐看风力强劲性价比非常高质量说不上来只能在后期的使用中慢慢发现目前没有发现很大的缺陷,2023-11-15 05:34:30,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,103,海外,20139657476,j***y,4,0,0,0,200
很好安装师傅也很负责任,2023-11-28 22:16:47,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,北京,20192827398,l***o,4,0,0,0,200
很nice漂亮风也给力安装特别快快一下买了两台卖家服务很好赞,2021-06-07 11:07:23,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15773100457,大***1,4,0,0,0,200
很棒哦这款空调真是性价比之王价格确实实惠品牌实力也是杠杠的点赞,2023-10-09 20:57:29,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,江苏,19953199976,j***3,4,0,0,0,200
制冷制热效果都很好安装人员水平也很高服务也到位,2023-12-22 12:16:43,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,江苏,20278967418,s***4,4,0,0,0,200
空调外观很时尚制冷效果很好装上之后很快就感觉到凉飕飕的而且噪音也特别小安装师傅也很专业点个赞,2021-06-05 16:17:12,69826611550,大三匹,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,#,15764986117,白***家,4,0,0,0,200
送货及时安装师傅耐心细致空调致冷效果好静音效果很好物美价廉满意,2023-09-19 18:29:23,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,重庆,19763943740,小***叁,4,0,0,0,200
非常棒价格非常合适师傅安装迅速美观大气上档次看了很久终于选定TCL了看来没选错看看以后使用情况期待夏天到来,2023-11-11 14:25:59,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,北京,20118640789,u***r,4,0,0,0,200
东西收到了天气很热很合适快递很快物流很快两天就到了外观也挺好看的,2023-08-28 22:42:42,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,海外,19590329068,j***o,4,0,0,0,200
空调挺好看的到货安装也很快凉的也很快不知道能省多少电,2021-06-14 15:12:19,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15805688033,j***j,4,0,0,0,200
东西已经收到用料扎实售后真的很贴心基本上每天一个电话解决了我们大家的后顾之忧可以放心购买&hellip&hellip,2021-06-26 21:43:53,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15874957655,s***g,4,0,0,0,200
颜值很高安装完毕再来追评,2023-10-18 15:22:34,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,2,5,201,吉林,19980177302,粉***y,4,0,0,0,200
空调质量很好制冷效果好,2022-07-11 15:04:17,69826611550,【大3匹】智炫风新一级柔风,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,17765328665,j***f,4,0,0,0,200
包装很好打开一看很满意外观好看干净利落外面下好大雨快递师傅辛苦了安装师傅服务也很好耐心的帮忙解决安装问题,2021-06-17 17:00:59,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15822018335,j***u,4,0,0,0,200
物流服务好安装师傅非常好这款空调确实好性价比高外观漂亮品质有保证总的来说都满意必须赞了,2023-12-27 18:43:57,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,103,江苏,20298925309,6***u,4,0,0,0,200
安装师傅非常给力制冷非常快节能效果也非常好,2021-06-27 09:06:58,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15876322866,界***空,4,0,0,0,200
特别好价格便宜客服态度也好又在他家买了一个挂机安装师傅人也不错,2021-06-29 12:01:44,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,203,#,15888819801,j***9,4,0,0,0,200
物流很快安装师傅也很好非常愉快的一次购物,2023-11-08 21:04:09,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,山西,20105865967,u***c,4,0,0,0,200
送货时间快师傅安装速度也快服务非常好,2023-09-19 11:15:19,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,103,福建,19759010745,j***r,4,0,0,0,200
东西很好安装师傅服务态度很好,2023-10-04 18:59:47,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,四川,19910670618,i***y,4,0,0,0,200
物流很快配送员服务很好安装师傅上门安装为客户考虑非常到位,2021-06-16 14:43:39,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,#,15815296087,j***a,4,0,0,0,200
空调安装师傅服务态度特别好手法专业,2023-11-15 15:59:26,69826611550,【精选】大3匹二级新能效母婴级柔风适用：28-40,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,河北,20142059889,j***n,4,0,0,0,200
对安装师傅非常满意服务态度很好,2024-01-09 18:11:04,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,203,广东,20345423145,阿***0,4,0,0,0,200
高端大气上档次你值得拥有,2023-09-28 16:10:38,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,海外,19854785443,j***a,4,0,0,0,200
安装师傅很认真非常满意,2024-07-06 19:03:27,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,广东,21034260232,j***o,4,0,0,0,200
安装及时效果好非常满意,2024-06-05 14:28:55,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,天津,20894935496,宋***頭,4,0,0,0,200
服务和安装都非常满意,2024-06-23 17:19:11,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,广东,20982841796,楼***的,4,0,0,0,200
师傅很好安装的很仔细,2024-05-25 15:47:01,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,新疆,20847336371,j***9,4,0,0,0,200
服务很好值得推荐的,2024-06-20 13:27:09,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,203,江苏,20967141445,j***y,4,0,0,0,200
安装师傅安装的非常满意,2023-12-23 17:15:02,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,吉林,20283870118,j***l,4,0,0,0,200
质量很好安装的师傅态度非常好送货也很快,2021-06-21 15:49:55,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15845848185,王***巍,4,0,0,0,200
物流很快安装师傅服务态度好,2021-06-21 09:04:35,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15843481645,t***G,4,0,0,0,200
1商品大方精致价廉物美2快递运送快捷配送员亲自搬运上楼非常敬业3两位安装员工技术精湛工作细心一次性装配调试成功且耐心教授使用常识和注意事项五星点赞,2021-06-16 21:06:09,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15817285195,一***副,4,0,0,0,200
师傅很好很细心真辛苦不容易感谢,2021-06-07 18:41:07,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15775263438,j***n,4,0,0,0,200
非常好制冷很快推荐购买,2021-07-12 16:05:38,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,103,#,15973438590,u***r,4,0,0,0,200
安装师傅服务态度很好摘得满头大汗,2020-07-31 18:05:03,69826611550,KFRd-72LW/D-ME21Bp(B1),安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,14479798186,j***g,4,0,0,0,200
安装师傅非常专业态度很好,2021-06-14 20:35:20,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15807025618,j***4,4,0,0,0,200
送货迅速安装专业很满意,2021-06-14 00:46:20,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15803739903,j***s,4,0,0,0,200
TCL大3匹空调美观大方送风大清凉舒服值得购买会推荐给周围的亲朋好友的,2021-07-05 12:23:53,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15927863108,6***5,4,0,0,0,200
值得信赖的牌子一直购买,2023-12-14 11:29:21,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,江苏,20246593672,j***o,4,0,0,0,200
质量好品质佳值得推荐,2023-10-03 17:17:17,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,203,山东,19899312986,朱***-,4,0,0,0,200
还不错挺凉快的适合用,2023-10-08 14:06:13,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,福建,19946220652,j***1,4,0,0,0,200
安装师傅上门及时安装服务态度好,2024-07-12 20:38:18,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,广东,21056221873,g***z,4,0,0,0,200
师傅上门速度快安装快服务好,2024-07-08 11:40:42,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,海外,21039734278,j***1,4,0,0,0,200
师傅上门安装及时服务态度好,2024-06-06 21:10:41,69826611550,大3匹二级能效母婴级柔风适用：28-40㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,103,福建,20901510741,0***3,4,0,0,0,200
安装师傅上门快服务态度好,2024-04-19 18:16:52,69826611550,大3匹二级能效母婴级柔风适用：28-40㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,203,广东,20711665774,j***G,4,0,0,0,200
安装服务好安装费用透明,2024-04-11 16:44:52,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,广东,20682706603,d***G,4,0,0,0,200
安装速度快安装服务好,2024-05-23 10:03:00,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,江苏,20837787789,j***c,4,0,0,0,200
师傅已安装好服务周到,2024-06-05 15:17:24,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,上海,20895144659,b***1,4,0,0,0,200
安装迅速服务棒棒的,2024-07-05 14:05:34,69826611550,大2匹三级能效母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,江苏,21030092122,k***q,4,0,0,0,200
顺利的购置和安装棒棒棒,2023-11-06 14:35:10,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,江苏,20094731192,j***A,4,0,0,0,200
刚安装好具体情况还不清楚不过挺安静的,2020-11-15 15:51:19,69826611550,KFRd-72LW/D-ME21Bp(B1),安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,#,14907460928,j***o,4,0,0,0,200
包安装师傅准时上门服务好技术,2021-06-12 18:09:31,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,0,#,15798123034,j***w,4,0,0,0,200
安装好服务好空调好一致好评,2021-06-14 16:03:28,69826611550,大三匹一级变频,安装快速|外观漂亮|美观大方|风大马力足|设计合理,0,5,201,#,15805901210,j***l,4,0,0,0,200
性价比高高高相信国产大品牌,2023-12-25 10:52:17,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,广东,20290060951,5***7,4,0,0,0,200
空调按好很好看高端大气上档次效果很好,2023-11-10 16:14:29,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,0,海外,20113736175,u***h,4,0,0,0,200
今天刚装好效果还不错待期后期效果,2023-10-11 10:18:22,69826611550,【力荐】大2匹母婴级柔风适用：20-30㎡,安装快速|外观漂亮|美观大方|风大马力足|设计合理,1,5,201,广东,19957355828,j***4,4,0,0,0,200
